Customer_ID,Brand,Interaction
C118431,Amazon,0
C118432,Amazon,0
C118435,Amazon,0
C118436,Amazon,0
C118437,Amazon,0
C118439,Amazon,0
C118440,Amazon,0
C118444,Amazon,0
C118445,Amazon,0
C118446,Amazon,0
C118447,Amazon,1
C118449,Amazon,1
C118453,Amazon,0
C118454,Amazon,0
C118455,Amazon,0
C118456,Amazon,1
C118457,Amazon,0
C118458,Amazon,0
C118459,Amazon,0
C118461,Amazon,0
C118462,Amazon,0
C118463,Amazon,0
C118464,Amazon,0
C118465,Amazon,0
C118466,Amazon,0
C118467,Amazon,0
C118468,Amazon,0
C118469,Amazon,0
C118472,Amazon,1
C118481,Amazon,0
C118482,Amazon,0
C118484,Amazon,0
C118485,Amazon,0
C118486,Amazon,0
C118487,Amazon,0
C118488,Amazon,0
C118489,Amazon,0
C118490,Amazon,0
C118491,Amazon,0
C118494,Amazon,1
C118495,Amazon,1
C118497,Amazon,0
C118498,Amazon,0
C118499,Amazon,0
C118501,Amazon,0
C118502,Amazon,0
C118504,Amazon,0
C118505,Amazon,0
C118507,Amazon,0
C118508,Amazon,0
C118509,Amazon,1
C118510,Amazon,1
C118512,Amazon,0
C118514,Amazon,0
C118516,Amazon,0
C118517,Amazon,0
C118519,Amazon,0
C118520,Amazon,1
C118521,Amazon,1
C118522,Amazon,0
C118523,Amazon,0
C118525,Amazon,0
C118526,Amazon,0
C118527,Amazon,0
C118528,Amazon,0
C118529,Amazon,0
C118531,Amazon,0
C118533,Amazon,0
C118536,Amazon,0
C118537,Amazon,0
C118538,Amazon,1
C118540,Amazon,0
C118541,Amazon,1
C118544,Amazon,0
C118545,Amazon,0
C118546,Amazon,1
C118547,Amazon,0
C118550,Amazon,0
C118551,Amazon,0
C118553,Amazon,1
C118554,Amazon,0
C118555,Amazon,1
C118557,Amazon,0
C118558,Amazon,1
C118559,Amazon,0
C118561,Amazon,0
C118562,Amazon,0
C118564,Amazon,1
C118565,Amazon,1
C118566,Amazon,0
C118568,Amazon,0
C118569,Amazon,0
C118570,Amazon,0
C118571,Amazon,0
C118572,Amazon,0
C118574,Amazon,0
C118579,Amazon,0
C118580,Amazon,0
C118581,Amazon,0
C118582,Amazon,0
C118583,Amazon,0
C118585,Amazon,0
C118586,Amazon,0
C118587,Amazon,1
C118588,Amazon,0
C118589,Amazon,0
C118593,Amazon,1
C118594,Amazon,1
C118598,Amazon,0
C118600,Amazon,0
C118601,Amazon,0
C118602,Amazon,0
C118604,Amazon,0
C118605,Amazon,0
C118610,Amazon,1
C118611,Amazon,0
C118612,Amazon,0
C118614,Amazon,0
C118615,Amazon,0
C118617,Amazon,0
C118619,Amazon,0
C118620,Amazon,0
C118621,Amazon,0
C118623,Amazon,0
C118624,Amazon,0
C118625,Amazon,1
C118627,Amazon,0
C118628,Amazon,0
C118629,Amazon,0
C118630,Amazon,0
C118631,Amazon,0
C118635,Amazon,0
C118637,Amazon,0
C118638,Amazon,0
C118640,Amazon,0
C118641,Amazon,0
C118643,Amazon,0
C118645,Amazon,0
C118646,Amazon,1
C118647,Amazon,0
C118648,Amazon,0
C118649,Amazon,0
C118651,Amazon,0
C118653,Amazon,1
C118654,Amazon,0
C118656,Amazon,0
C118657,Amazon,0
C118658,Amazon,0
C118660,Amazon,0
C118663,Amazon,0
C118665,Amazon,1
C118666,Amazon,0
C118667,Amazon,0
C118668,Amazon,1
C118669,Amazon,0
C118670,Amazon,0
C118672,Amazon,0
C118673,Amazon,0
C118676,Amazon,0
C118677,Amazon,0
C118678,Amazon,0
C118679,Amazon,0
C118681,Amazon,0
C118682,Amazon,0
C118684,Amazon,1
C118685,Amazon,0
C118690,Amazon,1
C118692,Amazon,0
C118694,Amazon,1
C118695,Amazon,0
C118696,Amazon,0
C118698,Amazon,0
C118700,Amazon,0
C118703,Amazon,0
C118705,Amazon,0
C118706,Amazon,0
C118707,Amazon,1
C118708,Amazon,0
C118709,Amazon,0
C118710,Amazon,0
C118711,Amazon,0
C118714,Amazon,0
C118715,Amazon,0
C118720,Amazon,0
C118721,Amazon,1
C118722,Amazon,0
C118723,Amazon,0
C118725,Amazon,0
C118726,Amazon,0
C118727,Amazon,0
C118728,Amazon,0
C118729,Amazon,0
C118733,Amazon,0
C118734,Amazon,0
C118736,Amazon,1
C118737,Amazon,0
C118738,Amazon,0
C118741,Amazon,0
C118742,Amazon,0
C118743,Amazon,0
C118744,Amazon,0
C118745,Amazon,0
C118746,Amazon,0
C118748,Amazon,0
C118751,Amazon,0
C118752,Amazon,0
C118753,Amazon,0
C118756,Amazon,0
C118757,Amazon,0
C118758,Amazon,0
C118759,Amazon,0
C118763,Amazon,0
C118764,Amazon,0
C118769,Amazon,1
C118770,Amazon,0
C118771,Amazon,0
C118773,Amazon,1
C118774,Amazon,0
C118775,Amazon,0
C118777,Amazon,1
C118781,Amazon,0
C118783,Amazon,0
C118784,Amazon,1
C118788,Amazon,0
C118789,Amazon,0
C118791,Amazon,0
C118794,Amazon,1
C118795,Amazon,0
C118797,Amazon,0
C118798,Amazon,0
C118799,Amazon,0
C118800,Amazon,0
C118801,Amazon,0
C118802,Amazon,1
C118805,Amazon,0
C118807,Amazon,0
C118808,Amazon,0
C118811,Amazon,0
C118813,Amazon,0
C118817,Amazon,1
C118819,Amazon,0
C118823,Amazon,1
C118825,Amazon,0
C118826,Amazon,0
C118827,Amazon,0
C118828,Amazon,0
C118830,Amazon,0
C118833,Amazon,0
C118834,Amazon,1
C118836,Amazon,1
C118838,Amazon,0
C118841,Amazon,0
C118843,Amazon,0
C118844,Amazon,0
C118846,Amazon,0
C118847,Amazon,0
C118848,Amazon,0
C118850,Amazon,0
C118852,Amazon,0
C118853,Amazon,0
C118854,Amazon,0
C118856,Amazon,0
C118857,Amazon,0
C118858,Amazon,0
C118859,Amazon,1
C118860,Amazon,0
C118861,Amazon,0
C118862,Amazon,0
C118863,Amazon,1
C118865,Amazon,1
C118866,Amazon,0
C118867,Amazon,0
C118869,Amazon,0
C118870,Amazon,0
C118873,Amazon,0
C118874,Amazon,0
C118876,Amazon,0
C118877,Amazon,0
C118878,Amazon,1
C118879,Amazon,1
C118882,Amazon,0
C118883,Amazon,0
C118884,Amazon,1
C118885,Amazon,0
C118886,Amazon,1
C118887,Amazon,0
C118889,Amazon,0
C118892,Amazon,0
C118893,Amazon,0
C118895,Amazon,1
C118897,Amazon,0
C118899,Amazon,1
C118900,Amazon,0
C118901,Amazon,0
C118904,Amazon,0
C118906,Amazon,0
C118907,Amazon,0
C118908,Amazon,0
C118910,Amazon,1
C118913,Amazon,0
C118914,Amazon,0
C118915,Amazon,0
C118917,Amazon,0
C118919,Amazon,1
C118921,Amazon,1
C118925,Amazon,0
C118926,Amazon,0
C118929,Amazon,1
C118931,Amazon,0
C118933,Amazon,0
C118934,Amazon,0
C118935,Amazon,1
C118939,Amazon,0
C118941,Amazon,0
C118942,Amazon,0
C118943,Amazon,0
C118944,Amazon,0
C118946,Amazon,0
C118947,Amazon,0
C118948,Amazon,0
C118949,Amazon,0
C118950,Amazon,0
C118951,Amazon,0
C118953,Amazon,0
C118954,Amazon,0
C118956,Amazon,0
C118957,Amazon,0
C118959,Amazon,0
C118960,Amazon,0
C118961,Amazon,0
C118962,Amazon,0
C118963,Amazon,0
C118965,Amazon,0
C118966,Amazon,1
C118969,Amazon,1
C118970,Amazon,0
C118971,Amazon,0
C118974,Amazon,1
C118976,Amazon,0
C118977,Amazon,0
C118978,Amazon,0
C118979,Amazon,1
C118983,Amazon,0
C118988,Amazon,0
C118990,Amazon,0
C118991,Amazon,0
C118993,Amazon,0
C118994,Amazon,0
C118996,Amazon,0
C118997,Amazon,0
C118999,Amazon,0
C119000,Amazon,1
C119001,Amazon,1
C119002,Amazon,0
C119009,Amazon,0
C119010,Amazon,0
C119011,Amazon,0
C119013,Amazon,0
C119014,Amazon,0
C119015,Amazon,0
C119016,Amazon,0
C119017,Amazon,0
C119018,Amazon,0
C119021,Amazon,0
C119022,Amazon,1
C119024,Amazon,0
C119025,Amazon,0
C119026,Amazon,0
C119029,Amazon,1
C119033,Amazon,1
C119034,Amazon,0
C119035,Amazon,0
C119036,Amazon,0
C119038,Amazon,0
C119039,Amazon,0
C119041,Amazon,0
C119044,Amazon,0
C119045,Amazon,0
C119049,Amazon,0
C119050,Amazon,0
C119051,Amazon,1
C119052,Amazon,1
C119053,Amazon,0
C119054,Amazon,0
C119055,Amazon,0
C119056,Amazon,0
C119059,Amazon,0
C119060,Amazon,0
C119061,Amazon,0
C119063,Amazon,0
C119064,Amazon,0
C119067,Amazon,0
C119068,Amazon,1
C119070,Amazon,0
C119071,Amazon,0
C119072,Amazon,0
C119074,Amazon,0
C119076,Amazon,0
C119077,Amazon,1
C119080,Amazon,0
C119081,Amazon,0
C119082,Amazon,0
C119083,Amazon,0
C119085,Amazon,1
C119086,Amazon,0
C119087,Amazon,0
C119088,Amazon,0
C119090,Amazon,0
C119091,Amazon,0
C119092,Amazon,0
C119094,Amazon,0
C119097,Amazon,0
C119099,Amazon,0
C119101,Amazon,1
C119103,Amazon,0
C119104,Amazon,0
C119105,Amazon,0
C119106,Amazon,1
C119107,Amazon,1
C119108,Amazon,0
C119109,Amazon,0
C119111,Amazon,0
C119112,Amazon,0
C119113,Amazon,1
C119114,Amazon,0
C119115,Amazon,0
C119116,Amazon,0
C119117,Amazon,0
C119119,Amazon,0
C119120,Amazon,0
C119121,Amazon,0
C119122,Amazon,0
C119123,Amazon,0
C119124,Amazon,0
C119125,Amazon,0
C119126,Amazon,1
C119127,Amazon,0
C119128,Amazon,1
C119129,Amazon,0
C119131,Amazon,0
C119132,Amazon,0
C119133,Amazon,0
C119134,Amazon,1
C119136,Amazon,0
C119139,Amazon,0
C119140,Amazon,0
C119143,Amazon,0
C119144,Amazon,1
C119145,Amazon,0
C119146,Amazon,0
C119147,Amazon,0
C119148,Amazon,0
C119150,Amazon,1
C119151,Amazon,0
C119152,Amazon,0
C119153,Amazon,0
C119155,Amazon,0
C119158,Amazon,0
C119159,Amazon,1
C119161,Amazon,0
C119162,Amazon,1
C119165,Amazon,0
C119166,Amazon,0
C119167,Amazon,1
C119169,Amazon,1
C119171,Amazon,0
C119174,Amazon,0
C119175,Amazon,0
C119180,Amazon,0
C119181,Amazon,0
C119182,Amazon,0
C119184,Amazon,0
C119185,Amazon,0
C119187,Amazon,0
C119188,Amazon,0
C119190,Amazon,0
C119193,Amazon,0
C119194,Amazon,0
C119195,Amazon,0
C119196,Amazon,0
C119198,Amazon,0
C119200,Amazon,0
C119201,Amazon,0
C119202,Amazon,0
C119205,Amazon,0
C119207,Amazon,0
C119208,Amazon,0
C119209,Amazon,0
C119211,Amazon,1
C119212,Amazon,0
C119213,Amazon,0
C119214,Amazon,0
C119215,Amazon,0
C119218,Amazon,1
C119219,Amazon,0
C119220,Amazon,1
C119222,Amazon,0
C119223,Amazon,0
C119224,Amazon,0
C119225,Amazon,0
C119230,Amazon,0
C119231,Amazon,0
C119233,Amazon,0
C119234,Amazon,0
C119235,Amazon,0
C119239,Amazon,0
C119240,Amazon,0
C119242,Amazon,0
C119243,Amazon,0
C119244,Amazon,0
C119248,Amazon,0
C119249,Amazon,0
C119250,Amazon,0
C119251,Amazon,0
C119254,Amazon,0
C119255,Amazon,0
C119256,Amazon,1
C119260,Amazon,1
C119261,Amazon,0
C119263,Amazon,0
C119264,Amazon,0
C119265,Amazon,0
C119266,Amazon,0
C119267,Amazon,0
C119269,Amazon,0
C119270,Amazon,0
C119271,Amazon,0
C119272,Amazon,0
C119274,Amazon,0
C119275,Amazon,1
C119277,Amazon,0
C119281,Amazon,0
C119282,Amazon,0
C119285,Amazon,1
C119287,Amazon,0
C119288,Amazon,0
C119290,Amazon,0
C119291,Amazon,0
C119292,Amazon,0
C119294,Amazon,0
C119295,Amazon,0
C119296,Amazon,0
C119301,Amazon,1
C119304,Amazon,1
C119305,Amazon,0
C119311,Amazon,0
C119313,Amazon,0
C119314,Amazon,1
C119315,Amazon,0
C119316,Amazon,0
C119317,Amazon,0
C119318,Amazon,0
C119321,Amazon,0
C119322,Amazon,0
C119323,Amazon,0
C119324,Amazon,0
C119325,Amazon,0
C119328,Amazon,0
C119333,Amazon,0
C119334,Amazon,0
C119335,Amazon,0
C119337,Amazon,0
C119339,Amazon,0
C119342,Amazon,0
C119343,Amazon,0
C119345,Amazon,0
C119348,Amazon,0
C119349,Amazon,0
C119350,Amazon,0
C119352,Amazon,0
C119353,Amazon,0
C119356,Amazon,0
C119359,Amazon,0
C119362,Amazon,0
C119363,Amazon,0
C119364,Amazon,0
C119365,Amazon,0
C119366,Amazon,0
C119368,Amazon,0
C119369,Amazon,0
C119370,Amazon,0
C119371,Amazon,0
C119372,Amazon,0
C119373,Amazon,0
C119374,Amazon,0
C119376,Amazon,0
C119377,Amazon,0
C119378,Amazon,0
C119380,Amazon,0
C119381,Amazon,0
C119383,Amazon,0
C119385,Amazon,1
C119387,Amazon,0
C119389,Amazon,0
C119393,Amazon,0
C119394,Amazon,0
C119395,Amazon,1
C119399,Amazon,0
C119400,Amazon,0
C119403,Amazon,1
C119404,Amazon,0
C119406,Amazon,0
C119407,Amazon,1
C119410,Amazon,1
C119413,Amazon,0
C119415,Amazon,0
C119416,Amazon,0
C119417,Amazon,0
C119418,Amazon,0
C119419,Amazon,0
C119421,Amazon,0
C119422,Amazon,0
C119424,Amazon,1
C119425,Amazon,1
C119427,Amazon,1
C119430,Amazon,0
C119434,Amazon,0
C119435,Amazon,0
C119436,Amazon,1
C119437,Amazon,0
C119438,Amazon,0
C119441,Amazon,0
C119443,Amazon,0
C119444,Amazon,0
C119445,Amazon,0
C119448,Amazon,0
C119451,Amazon,0
C119452,Amazon,0
C119453,Amazon,0
C119454,Amazon,0
C119455,Amazon,0
C119456,Amazon,0
C119457,Amazon,0
C119459,Amazon,0
C119461,Amazon,0
C119463,Amazon,0
C119464,Amazon,1
C119465,Amazon,0
C119466,Amazon,0
C119467,Amazon,0
C119469,Amazon,1
C119471,Amazon,1
C119473,Amazon,0
C119474,Amazon,0
C119477,Amazon,1
C119478,Amazon,0
C119479,Amazon,1
C119480,Amazon,0
C119483,Amazon,0
C119484,Amazon,0
C119486,Amazon,0
C119490,Amazon,0
C119491,Amazon,0
C119492,Amazon,0
C119493,Amazon,0
C119494,Amazon,0
C119495,Amazon,0
C119497,Amazon,0
C119498,Amazon,0
C119501,Amazon,0
C119502,Amazon,0
C119503,Amazon,1
C119504,Amazon,0
C119505,Amazon,0
C119506,Amazon,0
C119507,Amazon,0
C119508,Amazon,0
C119511,Amazon,0
C119512,Amazon,1
C119513,Amazon,0
C119514,Amazon,0
C119517,Amazon,0
C119518,Amazon,0
C119519,Amazon,0
C119520,Amazon,0
C119521,Amazon,0
C119522,Amazon,1
C119523,Amazon,0
C119524,Amazon,0
C119525,Amazon,0
C119527,Amazon,0
C119528,Amazon,0
C119530,Amazon,0
C119531,Amazon,1
C119533,Amazon,0
C119534,Amazon,0
C119535,Amazon,0
C119538,Amazon,0
C119539,Amazon,0
C119540,Amazon,1
C119541,Amazon,0
C119543,Amazon,0
C119544,Amazon,0
C119545,Amazon,0
C119546,Amazon,0
C119547,Amazon,0
C119551,Amazon,0
C119553,Amazon,0
C119554,Amazon,0
C119555,Amazon,0
C119556,Amazon,0
C119558,Amazon,0
C119559,Amazon,0
C119561,Amazon,0
C119562,Amazon,0
C119563,Amazon,0
C119564,Amazon,0
C119567,Amazon,0
C119568,Amazon,0
C119570,Amazon,1
C119572,Amazon,1
C119574,Amazon,0
C119576,Amazon,0
C119577,Amazon,1
C119578,Amazon,0
C119582,Amazon,0
C119585,Amazon,0
C119586,Amazon,0
C119587,Amazon,0
C119588,Amazon,0
C119589,Amazon,0
C119591,Amazon,0
C119592,Amazon,0
C119593,Amazon,0
C119594,Amazon,1
C119595,Amazon,0
C119597,Amazon,0
C119598,Amazon,0
C119599,Amazon,0
C119601,Amazon,0
C119603,Amazon,0
C119604,Amazon,0
C119605,Amazon,1
C119606,Amazon,0
C119608,Amazon,0
C119610,Amazon,0
C119611,Amazon,0
C119612,Amazon,0
C119613,Amazon,0
C119614,Amazon,1
C119615,Amazon,0
C119617,Amazon,0
C119618,Amazon,0
C119619,Amazon,0
C119621,Amazon,1
C119622,Amazon,0
C119624,Amazon,0
C119625,Amazon,0
C119626,Amazon,0
C119627,Amazon,0
C119628,Amazon,0
C119629,Amazon,0
C119630,Amazon,1
C119631,Amazon,0
C119632,Amazon,0
C119633,Amazon,0
C119634,Amazon,0
C119635,Amazon,0
C119636,Amazon,0
C119637,Amazon,0
C119638,Amazon,0
C119639,Amazon,0
C119640,Amazon,0
C119641,Amazon,0
C119642,Amazon,0
C119643,Amazon,0
C119644,Amazon,0
C119645,Amazon,1
C119646,Amazon,0
C119647,Amazon,0
C119648,Amazon,1
C119650,Amazon,0
C119652,Amazon,0
C119653,Amazon,0
C119655,Amazon,1
C119657,Amazon,0
C119659,Amazon,1
C119660,Amazon,0
C119661,Amazon,0
C119662,Amazon,0
C119663,Amazon,0
C119668,Amazon,0
C119669,Amazon,0
C119673,Amazon,0
C119674,Amazon,0
C119675,Amazon,0
C119676,Amazon,0
C119678,Amazon,0
C119679,Amazon,0
C119681,Amazon,0
C119682,Amazon,1
C119683,Amazon,0
C119684,Amazon,0
C119686,Amazon,0
C119687,Amazon,0
C119689,Amazon,0
C119690,Amazon,0
C119693,Amazon,0
C119694,Amazon,0
C119696,Amazon,1
C119698,Amazon,1
C119700,Amazon,0
C119701,Amazon,0
C119702,Amazon,0
C119703,Amazon,0
C119704,Amazon,1
C119705,Amazon,0
C119708,Amazon,0
C119709,Amazon,0
C119710,Amazon,0
C119711,Amazon,1
C119712,Amazon,0
C119714,Amazon,0
C119715,Amazon,0
C119716,Amazon,0
C119718,Amazon,0
C119719,Amazon,0
C119720,Amazon,0
C119721,Amazon,0
C119723,Amazon,0
C119725,Amazon,0
C119726,Amazon,0
C119729,Amazon,0
C119733,Amazon,1
C119734,Amazon,0
C119736,Amazon,0
C119737,Amazon,1
C119738,Amazon,1
C119739,Amazon,0
C119740,Amazon,1
C119743,Amazon,0
C119744,Amazon,0
C119746,Amazon,0
C119747,Amazon,1
C119749,Amazon,0
C119751,Amazon,0
C119753,Amazon,0
C119754,Amazon,0
C119758,Amazon,0
C119759,Amazon,0
C119761,Amazon,1
C119763,Amazon,0
C119764,Amazon,0
C119766,Amazon,0
C119767,Amazon,0
C119768,Amazon,0
C119771,Amazon,1
C119772,Amazon,0
C119773,Amazon,0
C119775,Amazon,1
C119776,Amazon,0
C119777,Amazon,0
C119778,Amazon,0
C119779,Amazon,0
C119780,Amazon,0
C119781,Amazon,0
C119782,Amazon,1
C119783,Amazon,0
C119784,Amazon,0
C119785,Amazon,0
C119786,Amazon,0
C119788,Amazon,0
C119789,Amazon,0
C119790,Amazon,0
C119791,Amazon,0
C119792,Amazon,1
C119793,Amazon,0
C119794,Amazon,0
C119798,Amazon,0
C119799,Amazon,0
C119800,Amazon,0
C119801,Amazon,0
C119802,Amazon,0
C119803,Amazon,0
C119804,Amazon,0
C119805,Amazon,1
C119806,Amazon,0
C119807,Amazon,1
C119809,Amazon,0
C119813,Amazon,0
C119817,Amazon,0
C119819,Amazon,1
C119820,Amazon,0
C119821,Amazon,1
C119822,Amazon,0
C119823,Amazon,0
C119824,Amazon,0
C119825,Amazon,0
C119826,Amazon,0
C119831,Amazon,0
C119833,Amazon,0
C119836,Amazon,0
C119838,Amazon,0
C119839,Amazon,0
C119840,Amazon,0
C119841,Amazon,0
C119844,Amazon,1
C119845,Amazon,0
C119848,Amazon,0
C119850,Amazon,0
C119853,Amazon,0
C119854,Amazon,0
C119855,Amazon,0
C119856,Amazon,0
C119857,Amazon,0
C119858,Amazon,1
C119860,Amazon,0
C119861,Amazon,0
C119862,Amazon,0
C119864,Amazon,1
C119865,Amazon,1
C119866,Amazon,0
C119870,Amazon,0
C119871,Amazon,1
C119875,Amazon,0
C119878,Amazon,0
C119879,Amazon,0
C119880,Amazon,1
C119882,Amazon,0
C119883,Amazon,0
C119884,Amazon,0
C119886,Amazon,0
C119887,Amazon,0
C119889,Amazon,0
C119891,Amazon,0
C119893,Amazon,0
C119894,Amazon,0
C119895,Amazon,0
C119896,Amazon,0
C119897,Amazon,0
C119898,Amazon,0
C119899,Amazon,0
C119901,Amazon,0
C119902,Amazon,0
C119904,Amazon,0
C119906,Amazon,0
C119908,Amazon,0
C119910,Amazon,0
C119913,Amazon,0
C119914,Amazon,0
C119915,Amazon,0
C119917,Amazon,0
C119919,Amazon,0
C119920,Amazon,1
C119924,Amazon,0
C119928,Amazon,0
C119929,Amazon,0
C119931,Amazon,1
C119933,Amazon,0
C119935,Amazon,0
C119939,Amazon,0
C119940,Amazon,0
C119943,Amazon,0
C119944,Amazon,0
C119945,Amazon,0
C119949,Amazon,0
C119951,Amazon,0
C119953,Amazon,0
C119956,Amazon,0
C119957,Amazon,0
C119959,Amazon,0
C119960,Amazon,0
C119965,Amazon,0
C119966,Amazon,0
C119967,Amazon,0
C119968,Amazon,0
C119969,Amazon,0
C119971,Amazon,1
C119972,Amazon,0
C119973,Amazon,0
C119974,Amazon,0
C119975,Amazon,1
C119977,Amazon,0
C119979,Amazon,0
C119980,Amazon,0
C119981,Amazon,0
C119983,Amazon,0
C119985,Amazon,1
C119988,Amazon,1
C119989,Amazon,1
C119990,Amazon,0
C119992,Amazon,0
C119994,Amazon,1
C119996,Amazon,0
C119997,Amazon,0
C119998,Amazon,0
C120000,Amazon,0
C120002,Amazon,0
C120003,Amazon,0
C120004,Amazon,0
C120005,Amazon,1
C120006,Amazon,0
C120007,Amazon,0
C120010,Amazon,0
C120011,Amazon,0
C120014,Amazon,0
C120015,Amazon,1
C120018,Amazon,0
C120020,Amazon,0
C120021,Amazon,0
C120022,Amazon,0
C120024,Amazon,0
C120026,Amazon,1
C120029,Amazon,0
C120030,Amazon,0
C120033,Amazon,0
C120034,Amazon,0
C120035,Amazon,0
C120036,Amazon,0
C120038,Amazon,1
C120039,Amazon,0
C120041,Amazon,1
C120042,Amazon,0
C120044,Amazon,1
C120045,Amazon,0
C120046,Amazon,0
C120047,Amazon,0
C120048,Amazon,0
C120050,Amazon,0
C120051,Amazon,0
C120052,Amazon,1
C120054,Amazon,1
C120055,Amazon,0
C120057,Amazon,0
C120058,Amazon,0
C120059,Amazon,0
C120061,Amazon,0
C120062,Amazon,0
C120064,Amazon,0
C120065,Amazon,0
C120068,Amazon,0
C120069,Amazon,0
C120070,Amazon,0
C120077,Amazon,0
C120078,Amazon,0
C120079,Amazon,1
C120082,Amazon,1
C120083,Amazon,1
C120085,Amazon,0
C120086,Amazon,0
C120088,Amazon,0
C120092,Amazon,1
C120094,Amazon,0
C120095,Amazon,0
C120096,Amazon,0
C120097,Amazon,0
C120098,Amazon,0
C120099,Amazon,1
C120100,Amazon,0
C120101,Amazon,1
C120102,Amazon,1
C120103,Amazon,0
C120104,Amazon,0
C120105,Amazon,0
C120109,Amazon,0
C120114,Amazon,0
C120116,Amazon,0
C120118,Amazon,0
C120119,Amazon,0
C120120,Amazon,1
C120121,Amazon,0
C120122,Amazon,0
C120125,Amazon,0
C120126,Amazon,0
C120127,Amazon,0
C120128,Amazon,0
C120130,Amazon,0
C120132,Amazon,0
C120134,Amazon,0
C120136,Amazon,0
C120138,Amazon,0
C120139,Amazon,0
C120141,Amazon,0
C120142,Amazon,1
C120144,Amazon,1
C120145,Amazon,0
C120146,Amazon,0
C120147,Amazon,0
C120148,Amazon,1
C120150,Amazon,0
C120151,Amazon,1
C120152,Amazon,0
C120153,Amazon,0
C120155,Amazon,0
C120156,Amazon,0
C120158,Amazon,0
C120159,Amazon,0
C120160,Amazon,0
C120162,Amazon,0
C120163,Amazon,1
C120167,Amazon,1
C120171,Amazon,0
C120173,Amazon,0
C120174,Amazon,0
C120175,Amazon,0
C120176,Amazon,0
C120178,Amazon,0
C120179,Amazon,1
C120181,Amazon,0
C120182,Amazon,1
C120185,Amazon,0
C120186,Amazon,0
C120187,Amazon,0
C120188,Amazon,0
C120190,Amazon,0
C120191,Amazon,0
C120195,Amazon,0
C120196,Amazon,0
C120197,Amazon,0
C120198,Amazon,0
C120200,Amazon,0
C120202,Amazon,1
C120203,Amazon,0
C120204,Amazon,0
C120207,Amazon,0
C120208,Amazon,0
C120209,Amazon,0
C120210,Amazon,0
C120211,Amazon,0
C120212,Amazon,0
C120218,Amazon,0
C120219,Amazon,0
C120220,Amazon,0
C120222,Amazon,0
C120224,Amazon,0
C120226,Amazon,0
C120230,Amazon,0
C120231,Amazon,0
C120232,Amazon,0
C120233,Amazon,1
C120234,Amazon,0
C120235,Amazon,0
C120236,Amazon,1
C120239,Amazon,0
C120240,Amazon,0
C120241,Amazon,0
C120242,Amazon,0
C120243,Amazon,0
C120245,Amazon,1
C120246,Amazon,0
C120248,Amazon,0
C120249,Amazon,0
C120250,Amazon,0
C120252,Amazon,0
C120254,Amazon,0
C120255,Amazon,0
C120256,Amazon,0
C120257,Amazon,0
C120258,Amazon,0
C120259,Amazon,0
C120260,Amazon,0
C120262,Amazon,0
C120263,Amazon,0
C120265,Amazon,1
C120266,Amazon,1
C120267,Amazon,1
C120270,Amazon,0
C120271,Amazon,1
C120272,Amazon,0
C120273,Amazon,0
C120274,Amazon,0
C120275,Amazon,1
C120276,Amazon,0
C120277,Amazon,0
C120278,Amazon,0
C120279,Amazon,0
C120281,Amazon,0
C120282,Amazon,0
C120283,Amazon,0
C120285,Amazon,0
C120288,Amazon,0
C120289,Amazon,0
C120290,Amazon,0
C120291,Amazon,0
C120294,Amazon,0
C120295,Amazon,0
C120296,Amazon,0
C120297,Amazon,0
C120298,Amazon,0
C120300,Amazon,0
C120301,Amazon,0
C120303,Amazon,0
C120305,Amazon,0
C120306,Amazon,0
C120307,Amazon,0
C120309,Amazon,0
C120310,Amazon,0
C120312,Amazon,0
C120313,Amazon,0
C120315,Amazon,0
C120316,Amazon,0
C120317,Amazon,0
C120318,Amazon,0
C120319,Amazon,0
C120321,Amazon,0
C120322,Amazon,1
C120325,Amazon,0
C120326,Amazon,0
C120327,Amazon,0
C120329,Amazon,0
C120330,Amazon,0
C120333,Amazon,0
C120335,Amazon,0
C120337,Amazon,1
C120338,Amazon,0
C120339,Amazon,0
C120340,Amazon,1
C120343,Amazon,0
C120344,Amazon,0
C120347,Amazon,0
C120348,Amazon,0
C120349,Amazon,1
C120352,Amazon,0
C120353,Amazon,0
C120354,Amazon,0
C120355,Amazon,0
C120356,Amazon,1
C120357,Amazon,1
C120360,Amazon,0
C120361,Amazon,0
C120363,Amazon,0
C120364,Amazon,0
C120365,Amazon,0
C120369,Amazon,0
C120371,Amazon,0
C120373,Amazon,0
C120374,Amazon,0
C120375,Amazon,0
C120377,Amazon,0
C120378,Amazon,0
C120379,Amazon,0
C120382,Amazon,0
C120383,Amazon,0
C120384,Amazon,0
C120388,Amazon,0
C120389,Amazon,0
C120391,Amazon,0
C120392,Amazon,0
C120393,Amazon,0
C120394,Amazon,1
C120395,Amazon,0
C120397,Amazon,0
C120398,Amazon,1
C120400,Amazon,0
C120402,Amazon,0
C120404,Amazon,0
C120405,Amazon,0
C120410,Amazon,0
C120411,Amazon,0
C120413,Amazon,0
C120414,Amazon,0
C120415,Amazon,0
C120416,Amazon,0
C120419,Amazon,0
C120420,Amazon,0
C120421,Amazon,0
C120424,Amazon,0
C120425,Amazon,1
C120427,Amazon,0
C120428,Amazon,0
C120430,Amazon,0
C120433,Amazon,0
C120436,Amazon,0
C120437,Amazon,0
C120438,Amazon,0
C120439,Amazon,0
C120441,Amazon,0
C120442,Amazon,0
C120445,Amazon,0
C120446,Amazon,0
C120449,Amazon,1
